repo_name,repo_owner,git_url,api_base_url,source_type
pycuda,inducer,git://github.com/inducer/pycuda.git,http://api.github.com,github_repo
Dissertate,suchow,git://github.com/suchow/Dissertate.git,http://api.github.com,github_repo
bookkeeper,apache,git://github.com/apache/bookkeeper.git,http://api.github.com,github_repo
django-hvad,KristianOellegaard,git://github.com/KristianOellegaard/django-hvad.git,http://api.github.com,github_repo
MSVTK,MSV-Project,git://github.com/MSV-Project/MSVTK.git,http://api.github.com,github_repo
HaRe,RefactoringTools,git://github.com/RefactoringTools/HaRe.git,http://api.github.com,github_repo
DIRAC,DIRACGrid,git://github.com/DIRACGrid/DIRAC.git,http://api.github.com,github_repo
nbscala,dcaoyuan,git://github.com/dcaoyuan/nbscala.git,http://api.github.com,github_repo
jline2,jline,git://github.com/jline/jline2.git,http://api.github.com,github_repo
webmvc,DSpace,git://github.com/DSpace/webmvc.git,http://api.github.com,github_repo
persona,mozilla,git://github.com/mozilla/persona.git,http://api.github.com,github_repo
python-bitcoinrpc,jgarzik,git://github.com/jgarzik/python-bitcoinrpc.git,http://api.github.com,github_repo
UNL_MediaHub,unl,git://github.com/unl/UNL_MediaHub.git,http://api.github.com,github_repo
ulmo,ulmo-dev,git://github.com/ulmo-dev/ulmo.git,http://api.github.com,github_repo
iCarousel,nicklockwood,git://github.com/nicklockwood/iCarousel.git,http://api.github.com,github_repo
Plasma,H-uru,git://github.com/H-uru/Plasma.git,http://api.github.com,github_repo
MonoGame,MonoGame,git://github.com/MonoGame/MonoGame.git,http://api.github.com,github_repo
iTerm2,gnachman,git://github.com/gnachman/iTerm2.git,http://api.github.com,github_repo
OpenGL,haskell-opengl,git://github.com/haskell-opengl/OpenGL.git,http://api.github.com,github_repo
PhotoSwipe,dimsemenov,git://github.com/dimsemenov/PhotoSwipe.git,http://api.github.com,github_repo
jquery-qrcode,jeromeetienne,git://github.com/jeromeetienne/jquery-qrcode.git,http://api.github.com,github_repo
wsn-device-drivers,itm,git://github.com/itm/wsn-device-drivers.git,http://api.github.com,github_repo
arquillian-core,arquillian,git://github.com/arquillian/arquillian-core.git,http://api.github.com,github_repo
alchemy_cms,AlchemyCMS,git://github.com/AlchemyCMS/alchemy_cms.git,http://api.github.com,github_repo
emacs-color-theme-solarized,sellout,git://github.com/sellout/emacs-color-theme-solarized.git,http://api.github.com,github_repo
phpspec,phpspec,git://github.com/phpspec/phpspec.git,http://api.github.com,github_repo
Minecraft-Region-Fixer,Fenixin,git://github.com/Fenixin/Minecraft-Region-Fixer.git,http://api.github.com,github_repo
node-cassandra-client,racker,git://github.com/racker/node-cassandra-client.git,http://api.github.com,github_repo
CSnake,csnake-org,git://github.com/csnake-org/CSnake.git,http://api.github.com,github_repo
Afterthought,vc3,git://github.com/vc3/Afterthought.git,http://api.github.com,github_repo
JoeBlogs,alexjamesbrown,git://github.com/alexjamesbrown/JoeBlogs.git,http://api.github.com,github_repo
illumos-joyent,joyent,git://github.com/joyent/illumos-joyent.git,http://api.github.com,github_repo
jopt-simple,jopt-simple,git://github.com/jopt-simple/jopt-simple.git,http://api.github.com,github_repo
bean,fat,git://github.com/fat/bean.git,http://api.github.com,github_repo
hypertable,hypertable,git://github.com/hypertable/hypertable.git,http://api.github.com,github_repo
node-soap,vpulim,git://github.com/vpulim/node-soap.git,http://api.github.com,github_repo
jQuery-Tagit,hailwood,git://github.com/hailwood/jQuery-Tagit.git,http://api.github.com,github_repo
express-expose,expressjs,git://github.com/expressjs/express-expose.git,http://api.github.com,github_repo
bonzo,ded,git://github.com/ded/bonzo.git,http://api.github.com,github_repo
wolips,wocommunity,git://github.com/wocommunity/wolips.git,http://api.github.com,github_repo
rabl,nesquena,git://github.com/nesquena/rabl.git,http://api.github.com,github_repo
accelerate,AccelerateHS,git://github.com/AccelerateHS/accelerate.git,http://api.github.com,github_repo
eredis,wooga,git://github.com/wooga/eredis.git,http://api.github.com,github_repo
growl-for-linux,mattn,git://github.com/mattn/growl-for-linux.git,http://api.github.com,github_repo
powder,powder-rb,git://github.com/powder-rb/powder.git,http://api.github.com,github_repo
zookeepr,zookeepr,git://github.com/zookeepr/zookeepr.git,http://api.github.com,github_repo
HunchWorks,global-pulse,git://github.com/global-pulse/HunchWorks.git,http://api.github.com,github_repo
Restler,Luracast,git://github.com/Luracast/Restler.git,http://api.github.com,github_repo
moai-dev,moai,git://github.com/moai/moai-dev.git,http://api.github.com,github_repo
FOSElasticaBundle,FriendsOfSymfony,git://github.com/FriendsOfSymfony/FOSElasticaBundle.git,http://api.github.com,github_repo
maqetta,maqetta,git://github.com/maqetta/maqetta.git,http://api.github.com,github_repo
node-spdy,spdy-http2,git://github.com/spdy-http2/node-spdy.git,http://api.github.com,github_repo
PrintTemplates,merchantos,git://github.com/merchantos/PrintTemplates.git,http://api.github.com,github_repo
redmine_hipchat,hipchat,git://github.com/hipchat/redmine_hipchat.git,http://api.github.com,github_repo
AppChan,zixaphir,git://github.com/zixaphir/AppChan.git,http://api.github.com,github_repo
node-ftp,mscdex,git://github.com/mscdex/node-ftp.git,http://api.github.com,github_repo
symfony-docs-pt-BR,andreia,git://github.com/andreia/symfony-docs-pt-BR.git,http://api.github.com,github_repo
derby,derbyjs,git://github.com/derbyjs/derby.git,http://api.github.com,github_repo
WebSocket-Node,theturtle32,git://github.com/theturtle32/WebSocket-Node.git,http://api.github.com,github_repo
JMSDebuggingBundle,schmittjoh,git://github.com/schmittjoh/JMSDebuggingBundle.git,http://api.github.com,github_repo
macvim,alloy,git://github.com/alloy/macvim.git,http://api.github.com,github_repo
squeel,activerecord-hackery,git://github.com/activerecord-hackery/squeel.git,http://api.github.com,github_repo
yoga,skyscreamer,git://github.com/skyscreamer/yoga.git,http://api.github.com,github_repo
sigal,saimn,git://github.com/saimn/sigal.git,http://api.github.com,github_repo
JSIL,sq,git://github.com/sq/JSIL.git,http://api.github.com,github_repo
psget,psget,git://github.com/psget/psget.git,http://api.github.com,github_repo
table_print,arches,git://github.com/arches/table_print.git,http://api.github.com,github_repo
pysfml-cython,bastienleonard,git://github.com/bastienleonard/pysfml-cython.git,http://api.github.com,github_repo
node_package,basho,git://github.com/basho/node_package.git,http://api.github.com,github_repo
LibreCAD,LibreCAD,git://github.com/LibreCAD/LibreCAD.git,http://api.github.com,github_repo
DrQueueIPython,kaazoo,git://github.com/kaazoo/DrQueueIPython.git,http://api.github.com,github_repo
rasem,aseldawy,git://github.com/aseldawy/rasem.git,http://api.github.com,github_repo
chef-drush,msonnabaum,git://github.com/msonnabaum/chef-drush.git,http://api.github.com,github_repo
Residence,bekvon,git://github.com/bekvon/Residence.git,http://api.github.com,github_repo
node-xml,dylang,git://github.com/dylang/node-xml.git,http://api.github.com,github_repo
jasmine-headless-webkit,johnbintz,git://github.com/johnbintz/jasmine-headless-webkit.git,http://api.github.com,github_repo
sitebricks,dhanji,git://github.com/dhanji/sitebricks.git,http://api.github.com,github_repo
shairport,abrasive,git://github.com/abrasive/shairport.git,http://api.github.com,github_repo
melonJS,melonjs,git://github.com/melonjs/melonJS.git,http://api.github.com,github_repo
Backbone-relational,PaulUithol,git://github.com/PaulUithol/Backbone-relational.git,http://api.github.com,github_repo
static,alphagov,git://github.com/alphagov/static.git,http://api.github.com,github_repo
symposion,pinax,git://github.com/pinax/symposion.git,http://api.github.com,github_repo
ditaa,stathissideris,git://github.com/stathissideris/ditaa.git,http://api.github.com,github_repo
dstat,dagwieers,git://github.com/dagwieers/dstat.git,http://api.github.com,github_repo
unoconv,dagwieers,git://github.com/dagwieers/unoconv.git,http://api.github.com,github_repo
mrepo,dagwieers,git://github.com/dagwieers/mrepo.git,http://api.github.com,github_repo
livestreet,livestreet,git://github.com/livestreet/livestreet.git,http://api.github.com,github_repo
multi-select,lou,git://github.com/lou/multi-select.git,http://api.github.com,github_repo
unirest-java,Kong,git://github.com/Kong/unirest-java.git,http://api.github.com,github_repo
unirest-obj-c,Kong,git://github.com/Kong/unirest-obj-c.git,http://api.github.com,github_repo
gtfold,gtfold,git://github.com/gtfold/gtfold.git,http://api.github.com,github_repo
amazon-s3-php-class,tpyo,git://github.com/tpyo/amazon-s3-php-class.git,http://api.github.com,github_repo
4clojure,4clojure,git://github.com/4clojure/4clojure.git,http://api.github.com,github_repo
node-fluent-ffmpeg,fluent-ffmpeg,git://github.com/fluent-ffmpeg/node-fluent-ffmpeg.git,http://api.github.com,github_repo
scriptsharp,nikhilk,git://github.com/nikhilk/scriptsharp.git,http://api.github.com,github_repo
LambdaS5,brownplt,git://github.com/brownplt/LambdaS5.git,http://api.github.com,github_repo
w2ui,vitmalina,git://github.com/vitmalina/w2ui.git,http://api.github.com,github_repo
maphub-portal,maphub,git://github.com/maphub/maphub-portal.git,http://api.github.com,github_repo
mysql_fdw,EnterpriseDB,git://github.com/EnterpriseDB/mysql_fdw.git,http://api.github.com,github_repo
HTML5-Reset-WordPress-Theme,murtaugh,git://github.com/murtaugh/HTML5-Reset-WordPress-Theme.git,http://api.github.com,github_repo
LDoc,stevedonovan,git://github.com/stevedonovan/LDoc.git,http://api.github.com,github_repo
bullet3,bulletphysics,git://github.com/bulletphysics/bullet3.git,http://api.github.com,github_repo
cucumber-api-steps,jayzes,git://github.com/jayzes/cucumber-api-steps.git,http://api.github.com,github_repo
UrlImageViewHelper,koush,git://github.com/koush/UrlImageViewHelper.git,http://api.github.com,github_repo
ndstore,neurodata,git://github.com/neurodata/ndstore.git,http://api.github.com,github_repo
jQuery-Tags-Input,xoxco,git://github.com/xoxco/jQuery-Tags-Input.git,http://api.github.com,github_repo
Rest,Respect,git://github.com/Respect/Rest.git,http://api.github.com,github_repo
superagent,visionmedia,git://github.com/visionmedia/superagent.git,http://api.github.com,github_repo
Furnivall,Ibercivis,git://github.com/Ibercivis/Furnivall.git,http://api.github.com,github_repo
PreMailer.Net,milkshakesoftware,git://github.com/milkshakesoftware/PreMailer.Net.git,http://api.github.com,github_repo
prototype-rails,rails,git://github.com/rails/prototype-rails.git,http://api.github.com,github_repo
fabric8,fabric8io,git://github.com/fabric8io/fabric8.git,http://api.github.com,github_repo
supersonic,Mach5,git://github.com/Mach5/supersonic.git,http://api.github.com,github_repo
apitrace,apitrace,git://github.com/apitrace/apitrace.git,http://api.github.com,github_repo
fiji,fiji,git://github.com/fiji/fiji.git,http://api.github.com,github_repo
crossroads.js,millermedeiros,git://github.com/millermedeiros/crossroads.js.git,http://api.github.com,github_repo
Adafruit-PN532,adafruit,git://github.com/adafruit/Adafruit-PN532.git,http://api.github.com,github_repo
activerecord-postgres-array,tlconnor,git://github.com/tlconnor/activerecord-postgres-array.git,http://api.github.com,github_repo
jquery-selectBox,marcj,git://github.com/marcj/jquery-selectBox.git,http://api.github.com,github_repo
dojox_application,dmachi,git://github.com/dmachi/dojox_application.git,http://api.github.com,github_repo
spree_essential_blog,citrus,git://github.com/citrus/spree_essential_blog.git,http://api.github.com,github_repo
amrclaw,clawpack,git://github.com/clawpack/amrclaw.git,http://api.github.com,github_repo
geoclaw,clawpack,git://github.com/clawpack/geoclaw.git,http://api.github.com,github_repo
Psybrus,Psybrus,git://github.com/Psybrus/Psybrus.git,http://api.github.com,github_repo
certificate_authority,cchandler,git://github.com/cchandler/certificate_authority.git,http://api.github.com,github_repo
Dapper,StackExchange,git://github.com/StackExchange/Dapper.git,http://api.github.com,github_repo
intellij-colors-solarized,jkaving,git://github.com/jkaving/intellij-colors-solarized.git,http://api.github.com,github_repo
knime-scripting,knime-mpicbg,git://github.com/knime-mpicbg/knime-scripting.git,http://api.github.com,github_repo
todotxt.net,benrhughes,git://github.com/benrhughes/todotxt.net.git,http://api.github.com,github_repo
Rock,SparkDevNetwork,git://github.com/SparkDevNetwork/Rock.git,http://api.github.com,github_repo
bhl-europe,gbhl,git://github.com/gbhl/bhl-europe.git,http://api.github.com,github_repo
TPKeyboardAvoiding,michaeltyson,git://github.com/michaeltyson/TPKeyboardAvoiding.git,http://api.github.com,github_repo
http-parser,benoitc,git://github.com/benoitc/http-parser.git,http://api.github.com,github_repo
test-project-1,travis-repos,git://github.com/travis-repos/test-project-1.git,http://api.github.com,github_repo
txtmark,rjeschke,git://github.com/rjeschke/txtmark.git,http://api.github.com,github_repo
domready,ded,git://github.com/ded/domready.git,http://api.github.com,github_repo
MagicPlugin,elBukkit,git://github.com/elBukkit/MagicPlugin.git,http://api.github.com,github_repo
bedrock,mozilla,git://github.com/mozilla/bedrock.git,http://api.github.com,github_repo
Podax,thasmin,git://github.com/thasmin/Podax.git,http://api.github.com,github_repo
node-rss,dylang,git://github.com/dylang/node-rss.git,http://api.github.com,github_repo
node-gir,creationix,git://github.com/creationix/node-gir.git,http://api.github.com,github_repo
sundown,vmg,git://github.com/vmg/sundown.git,http://api.github.com,github_repo
nodebeginner.org,manuelkiessling,git://github.com/manuelkiessling/nodebeginner.org.git,http://api.github.com,github_repo
C5,sestoft,git://github.com/sestoft/C5.git,http://api.github.com,github_repo
media-explorer,media-explorer,git://github.com/media-explorer/media-explorer.git,http://api.github.com,github_repo
Node-DBI,DrBenton,git://github.com/DrBenton/Node-DBI.git,http://api.github.com,github_repo
EntityAuditBundle,simplethings,git://github.com/simplethings/EntityAuditBundle.git,http://api.github.com,github_repo
osate2-plugins,osate,git://github.com/osate/osate2-plugins.git,http://api.github.com,github_repo
Redirector,einaregilsson,git://github.com/einaregilsson/Redirector.git,http://api.github.com,github_repo
resynthesizer,bootchk,git://github.com/bootchk/resynthesizer.git,http://api.github.com,github_repo
PHP-OAuth2,adoy,git://github.com/adoy/PHP-OAuth2.git,http://api.github.com,github_repo
ConsiderIt,Considerit,git://github.com/Considerit/ConsiderIt.git,http://api.github.com,github_repo
transpochoices,codeforamerica,git://github.com/codeforamerica/transpochoices.git,http://api.github.com,github_repo
django-address,furious-luke,git://github.com/furious-luke/django-address.git,http://api.github.com,github_repo
rubydora,samvera,git://github.com/samvera/rubydora.git,http://api.github.com,github_repo
periscope,patrickdessalle,git://github.com/patrickdessalle/periscope.git,http://api.github.com,github_repo
python-lectures,fmi,git://github.com/fmi/python-lectures.git,http://api.github.com,github_repo
textmate-solarized,deplorableword,git://github.com/deplorableword/textmate-solarized.git,http://api.github.com,github_repo
pam_usb,aluzzardi,git://github.com/aluzzardi/pam_usb.git,http://api.github.com,github_repo
node-amqp,postwait,git://github.com/postwait/node-amqp.git,http://api.github.com,github_repo
librarian,applicationsonline,git://github.com/applicationsonline/librarian.git,http://api.github.com,github_repo
onphp-framework,onPHP,git://github.com/onPHP/onphp-framework.git,http://api.github.com,github_repo
jackson-dataformat-csv,FasterXML,git://github.com/FasterXML/jackson-dataformat-csv.git,http://api.github.com,github_repo
w3lib,scrapy,git://github.com/scrapy/w3lib.git,http://api.github.com,github_repo
visclaw,clawpack,git://github.com/clawpack/visclaw.git,http://api.github.com,github_repo
django-pure-pagination,jamespacileo,git://github.com/jamespacileo/django-pure-pagination.git,http://api.github.com,github_repo
doc,clawpack,git://github.com/clawpack/doc.git,http://api.github.com,github_repo
Karabiner,tekezo,git://github.com/tekezo/Karabiner.git,http://api.github.com,github_repo
acoustid-server,acoustid,git://github.com/acoustid/acoustid-server.git,http://api.github.com,github_repo
jOOQ,jOOQ,git://github.com/jOOQ/jOOQ.git,http://api.github.com,github_repo
spree_digital,spree-contrib,git://github.com/spree-contrib/spree_digital.git,http://api.github.com,github_repo
CLCascade,appunite,git://github.com/appunite/CLCascade.git,http://api.github.com,github_repo
dzslides,paulrouget,git://github.com/paulrouget/dzslides.git,http://api.github.com,github_repo
jekyll-plugins,kinnetica,git://github.com/kinnetica/jekyll-plugins.git,http://api.github.com,github_repo
pyvows,heynemann,git://github.com/heynemann/pyvows.git,http://api.github.com,github_repo
pyclaw,clawpack,git://github.com/clawpack/pyclaw.git,http://api.github.com,github_repo
class-dump,nygard,git://github.com/nygard/class-dump.git,http://api.github.com,github_repo
enchant.js,wise9,git://github.com/wise9/enchant.js.git,http://api.github.com,github_repo
metacpan-web,metacpan,git://github.com/metacpan/metacpan-web.git,http://api.github.com,github_repo
ShareJS,josephg,git://github.com/josephg/ShareJS.git,http://api.github.com,github_repo
chosen,harvesthq,git://github.com/harvesthq/chosen.git,http://api.github.com,github_repo
PHP-Parser,nikic,git://github.com/nikic/PHP-Parser.git,http://api.github.com,github_repo
plugin-arquillian,forge,git://github.com/forge/plugin-arquillian.git,http://api.github.com,github_repo
pyface,enthought,git://github.com/enthought/pyface.git,http://api.github.com,github_repo
traitsui,enthought,git://github.com/enthought/traitsui.git,http://api.github.com,github_repo
scrapely,scrapy,git://github.com/scrapy/scrapely.git,http://api.github.com,github_repo
Annotum,Annotum,git://github.com/Annotum/Annotum.git,http://api.github.com,github_repo
crab,muricoca,git://github.com/muricoca/crab.git,http://api.github.com,github_repo
stamps,mattsears,git://github.com/mattsears/stamps.git,http://api.github.com,github_repo
doozerd,ha,git://github.com/ha/doozerd.git,http://api.github.com,github_repo
unimidi,arirusso,git://github.com/arirusso/unimidi.git,http://api.github.com,github_repo
sublime-jshint,uipoet,git://github.com/uipoet/sublime-jshint.git,http://api.github.com,github_repo
BoofCV,lessthanoptimal,git://github.com/lessthanoptimal/BoofCV.git,http://api.github.com,github_repo
org-ja,org-mode-doc-ja,git://github.com/org-mode-doc-ja/org-ja.git,http://api.github.com,github_repo
peer,Emergya,git://github.com/Emergya/peer.git,http://api.github.com,github_repo
django-session-csrf,mozilla,git://github.com/mozilla/django-session-csrf.git,http://api.github.com,github_repo
tablesnap,JeremyGrosser,git://github.com/JeremyGrosser/tablesnap.git,http://api.github.com,github_repo
docbook,docbook,git://github.com/docbook/docbook.git,http://api.github.com,github_repo
webgl-globe,dataarts,git://github.com/dataarts/webgl-globe.git,http://api.github.com,github_repo
simh,simh,git://github.com/simh/simh.git,http://api.github.com,github_repo
pyladies,pyladies,git://github.com/pyladies/pyladies.git,http://api.github.com,github_repo
riemann,clawpack,git://github.com/clawpack/riemann.git,http://api.github.com,github_repo
epic,dlwh,git://github.com/dlwh/epic.git,http://api.github.com,github_repo
python-midi,vishnubob,git://github.com/vishnubob/python-midi.git,http://api.github.com,github_repo
cron-expression,mtdowling,git://github.com/mtdowling/cron-expression.git,http://api.github.com,github_repo
libebur128,jiixyj,git://github.com/jiixyj/libebur128.git,http://api.github.com,github_repo
coypu,featurist,git://github.com/featurist/coypu.git,http://api.github.com,github_repo
node-progress,visionmedia,git://github.com/visionmedia/node-progress.git,http://api.github.com,github_repo
Rook,jeffreyhorner,git://github.com/jeffreyhorner/Rook.git,http://api.github.com,github_repo
vegas,jaysalvat,git://github.com/jaysalvat/vegas.git,http://api.github.com,github_repo
SPMediaKeyTap,nevyn,git://github.com/nevyn/SPMediaKeyTap.git,http://api.github.com,github_repo
rest-driver,rest-driver,git://github.com/rest-driver/rest-driver.git,http://api.github.com,github_repo
hasjob,hasgeek,git://github.com/hasgeek/hasjob.git,http://api.github.com,github_repo
pyrad,wichert,git://github.com/wichert/pyrad.git,http://api.github.com,github_repo
EasyNetQ,EasyNetQ,git://github.com/EasyNetQ/EasyNetQ.git,http://api.github.com,github_repo
proprietary_vendor_lge,TheMuppets,git://github.com/TheMuppets/proprietary_vendor_lge.git,http://api.github.com,github_repo
diod,chaos,git://github.com/chaos/diod.git,http://api.github.com,github_repo
ImageMapster,jamietre,git://github.com/jamietre/ImageMapster.git,http://api.github.com,github_repo
mininet,mininet,git://github.com/mininet/mininet.git,http://api.github.com,github_repo
DoctrineMongoDBBundle,doctrine,git://github.com/doctrine/DoctrineMongoDBBundle.git,http://api.github.com,github_repo
heatmap.js,pa7,git://github.com/pa7/heatmap.js.git,http://api.github.com,github_repo
pulley,jeresig,git://github.com/jeresig/pulley.git,http://api.github.com,github_repo
DoctrineFixturesBundle,doctrine,git://github.com/doctrine/DoctrineFixturesBundle.git,http://api.github.com,github_repo
DoctrineMigrationsBundle,doctrine,git://github.com/doctrine/DoctrineMigrationsBundle.git,http://api.github.com,github_repo
arduino-cmake,queezythegreat,git://github.com/queezythegreat/arduino-cmake.git,http://api.github.com,github_repo
ThePythonGameBook,horstjens,git://github.com/horstjens/ThePythonGameBook.git,http://api.github.com,github_repo
NBlog,ChrisFulstow,git://github.com/ChrisFulstow/NBlog.git,http://api.github.com,github_repo
iOSPlot,honcheng,git://github.com/honcheng/iOSPlot.git,http://api.github.com,github_repo
html2jade,donpark,git://github.com/donpark/html2jade.git,http://api.github.com,github_repo
sqwish,ded,git://github.com/ded/sqwish.git,http://api.github.com,github_repo
test-www-mechanize,petdance,git://github.com/petdance/test-www-mechanize.git,http://api.github.com,github_repo
libfaketime,wolfcw,git://github.com/wolfcw/libfaketime.git,http://api.github.com,github_repo
sfeMovie,Yalir,git://github.com/Yalir/sfeMovie.git,http://api.github.com,github_repo
UDUNITS-2,Unidata,git://github.com/Unidata/UDUNITS-2.git,http://api.github.com,github_repo
UIToolkit,oddgames,git://github.com/oddgames/UIToolkit.git,http://api.github.com,github_repo
node-migrate,tj,git://github.com/tj/node-migrate.git,http://api.github.com,github_repo
gitv,gregsexton,git://github.com/gregsexton/gitv.git,http://api.github.com,github_repo
Roundcube-Plugins,arodier,git://github.com/arodier/Roundcube-Plugins.git,http://api.github.com,github_repo
Numbas,numbas,git://github.com/numbas/Numbas.git,http://api.github.com,github_repo
xrdp,neutrinolabs,git://github.com/neutrinolabs/xrdp.git,http://api.github.com,github_repo
Cloudlog,magicbug,git://github.com/magicbug/Cloudlog.git,http://api.github.com,github_repo
Sundial,knowm,git://github.com/knowm/Sundial.git,http://api.github.com,github_repo
slamhound,technomancy,git://github.com/technomancy/slamhound.git,http://api.github.com,github_repo
SimpleServer,SimpleServer,git://github.com/SimpleServer/SimpleServer.git,http://api.github.com,github_repo
clawutil,clawpack,git://github.com/clawpack/clawutil.git,http://api.github.com,github_repo
chronjs,dukechronicle,git://github.com/dukechronicle/chronjs.git,http://api.github.com,github_repo
devise_oauth2_providable,socialcast,git://github.com/socialcast/devise_oauth2_providable.git,http://api.github.com,github_repo
node-restify,restify,git://github.com/restify/node-restify.git,http://api.github.com,github_repo
MuraSolr,blueriver,git://github.com/blueriver/MuraSolr.git,http://api.github.com,github_repo
SeExpr,wdas,git://github.com/wdas/SeExpr.git,http://api.github.com,github_repo
pdf.js,mozilla,git://github.com/mozilla/pdf.js.git,http://api.github.com,github_repo
Limnoria,ProgVal,git://github.com/ProgVal/Limnoria.git,http://api.github.com,github_repo
ezpublish-kernel,ezsystems,git://github.com/ezsystems/ezpublish-kernel.git,http://api.github.com,github_repo
rapanui,ymobe,git://github.com/ymobe/rapanui.git,http://api.github.com,github_repo
validns,tobez,git://github.com/tobez/validns.git,http://api.github.com,github_repo
inuit.css,csswizardry,git://github.com/csswizardry/inuit.css.git,http://api.github.com,github_repo
plugin-OaipmhHarvester,omeka,git://github.com/omeka/plugin-OaipmhHarvester.git,http://api.github.com,github_repo
LibreCAD,Rallaz,git://github.com/Rallaz/LibreCAD.git,http://api.github.com,github_repo
sqlite-net,praeclarum,git://github.com/praeclarum/sqlite-net.git,http://api.github.com,github_repo
Pagerfanta,whiteoctober,git://github.com/whiteoctober/Pagerfanta.git,http://api.github.com,github_repo
WhiteOctoberPagerfantaBundle,whiteoctober,git://github.com/whiteoctober/WhiteOctoberPagerfantaBundle.git,http://api.github.com,github_repo
flot.tooltip,krzysu,git://github.com/krzysu/flot.tooltip.git,http://api.github.com,github_repo
cdi-unit,BrynCooke,git://github.com/BrynCooke/cdi-unit.git,http://api.github.com,github_repo
guides,rubygems,git://github.com/rubygems/guides.git,http://api.github.com,github_repo
xCT,dandruff,git://github.com/dandruff/xCT.git,http://api.github.com,github_repo
slug,sydney-linux-user-group,git://github.com/sydney-linux-user-group/slug.git,http://api.github.com,github_repo
MoparClassic,MoparClassic,git://github.com/MoparClassic/MoparClassic.git,http://api.github.com,github_repo
wd,admc,git://github.com/admc/wd.git,http://api.github.com,github_repo
kohai,nodejitsu,git://github.com/nodejitsu/kohai.git,http://api.github.com,github_repo
mobile-fu,benlangfeld,git://github.com/benlangfeld/mobile-fu.git,http://api.github.com,github_repo
node-xmlrpc,baalexander,git://github.com/baalexander/node-xmlrpc.git,http://api.github.com,github_repo
citier,petehamilton,git://github.com/petehamilton/citier.git,http://api.github.com,github_repo
simplejpa,appoxy,git://github.com/appoxy/simplejpa.git,http://api.github.com,github_repo
gedcomx,FamilySearch,git://github.com/FamilySearch/gedcomx.git,http://api.github.com,github_repo
lavaan,yrosseel,git://github.com/yrosseel/lavaan.git,http://api.github.com,github_repo
bowser,lancedikson,git://github.com/lancedikson/bowser.git,http://api.github.com,github_repo
nnmon,stef,git://github.com/stef/nnmon.git,http://api.github.com,github_repo
tsukiboards,Laurelai,git://github.com/Laurelai/tsukiboards.git,http://api.github.com,github_repo
sympy-bot-old,sympy,git://github.com/sympy/sympy-bot-old.git,http://api.github.com,github_repo
JMSSerializerBundle,schmittjoh,git://github.com/schmittjoh/JMSSerializerBundle.git,http://api.github.com,github_repo
taskwarrior-web,theunraveler,git://github.com/theunraveler/taskwarrior-web.git,http://api.github.com,github_repo
sahara,jedi4ever,git://github.com/jedi4ever/sahara.git,http://api.github.com,github_repo
JArduino,SINTEF-9012,git://github.com/SINTEF-9012/JArduino.git,http://api.github.com,github_repo
vcsh,RichiH,git://github.com/RichiH/vcsh.git,http://api.github.com,github_repo
sailthru-java-client,sailthru,git://github.com/sailthru/sailthru-java-client.git,http://api.github.com,github_repo
osgjs,cedricpinson,git://github.com/cedricpinson/osgjs.git,http://api.github.com,github_repo
envisage,enthought,git://github.com/enthought/envisage.git,http://api.github.com,github_repo
WhiteOctoberAdminBundle,whiteoctober,git://github.com/whiteoctober/WhiteOctoberAdminBundle.git,http://api.github.com,github_repo
jruby-lint,jruby,git://github.com/jruby/jruby-lint.git,http://api.github.com,github_repo
discogs_client,discogs,git://github.com/discogs/discogs_client.git,http://api.github.com,github_repo
pnlp2011,yeleman,git://github.com/yeleman/pnlp2011.git,http://api.github.com,github_repo
Swipe,thebird,git://github.com/thebird/Swipe.git,http://api.github.com,github_repo
ndgrutedb,neurodata-arxiv,git://github.com/neurodata-arxiv/ndgrutedb.git,http://api.github.com,github_repo
Crop-Ontology,bioversity,git://github.com/bioversity/Crop-Ontology.git,http://api.github.com,github_repo
mygpo,gpodder,git://github.com/gpodder/mygpo.git,http://api.github.com,github_repo
gpodder,gpodder,git://github.com/gpodder/gpodder.git,http://api.github.com,github_repo
addon_catalog,habari-extras,git://github.com/habari-extras/addon_catalog.git,http://api.github.com,github_repo
pamflet,foundweekends,git://github.com/foundweekends/pamflet.git,http://api.github.com,github_repo
langid.py,saffsd,git://github.com/saffsd/langid.py.git,http://api.github.com,github_repo
tyrs,Nic0,git://github.com/Nic0/tyrs.git,http://api.github.com,github_repo
linesman,amcfague,git://github.com/amcfague/linesman.git,http://api.github.com,github_repo
logic-tutorial,swannodette,git://github.com/swannodette/logic-tutorial.git,http://api.github.com,github_repo
passivedns,gamelinux,git://github.com/gamelinux/passivedns.git,http://api.github.com,github_repo
mysql-simple,paul-rouse,git://github.com/paul-rouse/mysql-simple.git,http://api.github.com,github_repo
microjs.com,microjs,git://github.com/microjs/microjs.com.git,http://api.github.com,github_repo
jna,java-native-access,git://github.com/java-native-access/jna.git,http://api.github.com,github_repo
tollgate,micolous,git://github.com/micolous/tollgate.git,http://api.github.com,github_repo
WebWorks-API-Docs,blackberry,git://github.com/blackberry/WebWorks-API-Docs.git,http://api.github.com,github_repo
gimli,walle,git://github.com/walle/gimli.git,http://api.github.com,github_repo
pyatom,pyatom,git://github.com/pyatom/pyatom.git,http://api.github.com,github_repo
sprite-factory,jakesgordon,git://github.com/jakesgordon/sprite-factory.git,http://api.github.com,github_repo
